key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
2406,0,0,0,0,0,0,70558,33,0,False,False,66212,0,0,8716326,6,0,3735554,0,0,202641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2407,0,0,0,0,0,0,0,0,0,False,False,131212,34,0,65538,0,0,66265,0,0,9895941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2408,0,0,0,0,0,0,0,0,0,False,False,71569,110,0,65771,0,0,66265,0,0,8716292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2409,4295696194,0,0,0,0,0,74687,0,0,False,False,65948,0,0,66021,0,0,131544,21,0,65893,0,0,0,0,0,65540,0,0,0,0,0,0,0,0,0,0,0,0,0
2410,12887000041,0,0,0,0,0,66271,0,0,False,False,262878,0,0,262878,0,0,393948,0,0,393948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2411,12887000041,0,0,0,0,0,66270,1,0,False,False,197342,0,0,262878,0,0,393948,0,0,393948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2412,0,0,0,0,0,0,0,0,0,False,False,262481,0,0,65962,0,0,65961,0,0,65961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2413,12884967825,0,0,0,0,0,0,0,0,False,False,196863,28,0,0,0,0,5308418,0,0,11403269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2414,4295295477,0,0,0,0,0,0,0,0,False,False,262598,75,0,0,0,0,71637,0,0,9764868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2415,0,0,0,0,0,0,65536,0,0,False,False,74754,27,0,75439,0,0,65579,0,0,7995396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2416,0,0,0,0,0,0,5570588,0,0,False,False,4194339,0,0,75439,0,0,3342341,0,0,1900579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2417,0,0,0,0,0,0,0,0,0,False,False,4128803,0,0,75439,0,0,2883604,0,0,2883604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2418,0,0,0,0,0,0,0,0,0,False,False,4259875,0,0,75439,0,0,3342341,0,0,2949140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2419,0,0,0,0,0,0,2818083,0,0,False,False,11730946,0,0,9175045,0,0,4587522,0,0,1703961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2420,0,0,0,0,0,0,0,0,0,False,False,131802,0,0,75439,0,0,197337,0,0,131802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2421,0,0,0,0,0,0,0,0,0,False,False,71595,0,0,75439,0,0,5832725,0,0,9043978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2422,0,0,0,0,0,0,0,0,0,False,False,71594,0,0,75439,0,0,4325411,33,0,2031651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2423,0,0,0,0,0,0,0,0,0,False,False,533315,0,0,75439,0,0,65585,0,0,75439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2424,0,0,0,0,0,0,0,0,0,False,False,1310724,0,0,75439,0,0,71611,0,0,137105,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2425,0,0,0,0,0,0,0,0,0,False,False,65579,0,0,75439,0,0,65579,18,0,65579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2426,0,0,0,0,0,0,0,0,0,False,False,65579,18,0,75439,0,0,65579,18,0,65579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2427,4298047689,0,0,0,0,0,0,0,0,False,False,65545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2428,4295098569,0,0,17180196965,0,0,65557,0,0,False,False,4390941,6,0,75439,0,0,65557,0,0,2818069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2429,4295098969,0,0,4295033530,0,0,65557,0,0,False,False,4390941,6,0,75439,0,0,65557,0,0,2818069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2430,4295295777,0,0,0,0,0,0,0,0,False,False,74581,0,0,75439,0,0,75439,0,0,75439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2431,0,0,0,0,0,0,140098,0,0,False,False,66187,102,0,66187,0,0,65890,12,0,71632,0,0,65675,0,0,196706,0,0,0,0,0,0,0,0,0,0,0,0,0
2432,4295035536,0,0,0,0,0,0,0,0,False,False,262481,0,0,65962,0,0,65961,0,0,65961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2433,8590008132,0,0,8590008133,0,0,0,0,0,False,False,74764,0,0,75439,0,0,75439,0,0,75515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2434,0,0,0,0,0,0,0,0,0,False,False,74765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2435,0,0,0,0,0,0,0,0,0,False,False,65537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2436,4298047689,0,0,0,0,0,0,0,0,False,False,71644,0,0,0,0,0,71644,0,0,71644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2437,0,0,0,0,0,0,131811,55,0,False,False,71666,44,0,75439,0,0,71633,42,0,65893,29,0,0,0,0,0,0,0,65650,0,0,0,0,0,0,0,0,0,0
2438,0,0,0,0,0,0,71669,0,0,False,False,131802,0,0,65536,0,0,197337,0,0,131802,0,0,4294967295,0,0,4294967295,0,0,4294967295,0,0,4294967295,0,0,4294967295,0,0,0,0
2439,8591966609,0,0,0,0,0,13041673,0,0,False,False,12255243,18,0,65539,0,0,65580,0,0,65539,0,0,131073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2440,4295164405,0,0,0,0,0,0,0,0,False,False,12255243,1,0,3276813,0,0,1769475,0,0,4718605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2441,42949870469,0,0,0,0,0,0,0,0,False,False,205875,0,0,3014669,0,0,65574,0,0,10092550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2442,8590000929,0,0,0,0,0,8257552,0,0,False,False,589840,0,0,6553607,0,0,65543,6,0,7340036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2443,8591966609,0,0,0,0,0,6160398,0,0,False,False,655368,0,0,65547,0,0,4980745,0,0,65559,0,0,131073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2444,4295164405,0,0,0,0,0,0,0,0,False,False,1638411,0,0,65546,0,0,12386315,0,0,10223625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2445,34359804905,0,0,0,0,0,65556,0,0,False,False,3866658,64,0,4784166,0,0,65656,0,0,65656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2446,4295033633,0,0,0,0,0,0,0,0,False,False,1114116,0,0,3735590,0,0,65656,0,0,7864324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2447,4295229841,0,0,0,0,0,65548,0,0,False,False,4653068,0,0,4653068,0,0,4653068,0,0,4653068,0,0,131073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2448,12885098997,0,0,0,0,0,5439502,0,0,False,False,1310734,0,0,3407886,0,0,1310734,0,0,1310734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2449,25769870313,0,0,0,0,0,720914,81,0,False,False,3932194,27,0,3866662,0,0,65552,0,0,65540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2450,12885099297,0,0,0,0,0,524308,0,0,False,False,3932194,14,0,4194342,6,0,5177360,35,0,65540,0,0,131074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2451,8590197137,0,0,0,0,0,65581,0,0,False,False,65581,0,0,65581,0,0,65543,0,0,65581,0,0,131073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2452,17180197365,0,0,0,0,0,131117,0,0,False,False,131117,0,0,131117,0,0,65543,0,0,131117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2453,47244706793,0,0,0,0,0,196653,0,0,False,False,196653,0,0,196653,0,0,0,0,0,196653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2454,21474968353,0,0,0,0,0,131117,0,0,False,False,131117,0,0,131117,0,0,3866631,6,0,131117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2455,0,0,0,0,0,0,71639,87,0,False,False,71639,87,0,75439,0,0,75439,0,0,75439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2456,0,0,0,0,0,0,71639,15,0,False,False,71639,15,0,75439,0,0,75439,0,0,75439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2457,0,0,0,0,0,0,71657,38,0,False,False,71657,38,0,75439,0,0,75439,0,0,75439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2458,0,0,0,0,0,0,71657,58,0,False,False,71657,58,0,75439,0,0,75439,0,0,75439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2459,4298965193,0,0,0,0,0,74577,0,0,False,False,74577,0,0,75439,0,0,75439,0,0,75439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2460,4295035645,0,0,0,0,0,74766,0,0,False,False,74766,0,0,74766,0,0,74766,0,0,74766,0,0,65680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2461,4304208073,0,0,4301652069,0,0,0,0,0,False,False,590555,0,0,590554,0,0,590553,0,0,590554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2462,0,0,0,0,0,0,140114,0,0,False,False,65893,103,0,75439,0,0,66213,0,0,66283,0,0,65685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2463,0,0,0,0,0,0,2031636,0,0,False,False,1572899,0,0,75439,0,0,3801098,0,0,4456476,0,0,65537,0,0,0,0,0,0,0,0,65537,0,0,0,0,0,0,0
2464,21475099025,0,0,0,0,0,0,0,0,False,False,2228232,68,0,65604,0,0,262263,68,0,589827,0,0,1048578,0,0,131076,0,0,0,0,0,0,0,0,0,0,0,0,0
2465,34359804705,0,0,0,0,0,9764880,21,0,False,False,327800,60,0,7798791,6,0,5767175,0,0,327800,0,0,1048578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2466,34360000813,0,0,34360000863,0,0,0,0,0,False,False,196730,79,0,196730,0,0,196730,78,0,196730,79,0,1048578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2467,4295033836,0,0,0,0,0,262267,1,0,False,False,262267,10,0,262267,1,0,262267,1,0,262267,1,0,1048578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2468,8590000930,0,0,0,0,0,0,0,0,False,False,131141,30,0,65543,0,0,196722,0,0,196677,0,0,1048578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2469,34359804205,0,0,34359804255,0,0,70539,1,0,False,False,6881303,0,0,655385,0,0,65678,0,0,6881303,6,0,1048578,0,0,524290,0,0,0,0,0,0,0,0,0,0,0,0,0
2470,4296278617,0,0,4296082106,0,0,70537,10,0,False,False,196730,0,0,0,0,0,65677,10,0,65658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2471,12888572105,0,0,25770066021,0,0,0,0,0,False,False,262265,0,0,262265,0,0,262265,0,0,262265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2472,4295033635,0,0,0,0,0,0,0,0,False,False,2686996,0,0,65763,0,0,327800,0,0,327800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2473,8591507657,0,0,12885295205,0,0,131274,0,0,False,False,131274,0,0,131274,0,0,262371,0,0,131274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2474,4296081909,0,0,0,0,0,65688,0,0,False,False,65688,0,0,65688,0,0,65688,0,0,65688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2475,34359935377,0,0,0,0,0,0,0,0,False,False,131273,0,0,131273,0,0,65540,0,0,131273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2476,12885492013,0,0,12885492063,0,0,327802,0,0,False,False,327802,0,0,327802,0,0,327802,0,0,327802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2477,12884967825,0,0,0,0,0,0,0,0,False,False,65583,0,0,65583,0,0,65583,0,0,75439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2478,47244706793,0,0,0,0,0,262267,33,0,False,False,262267,33,0,262267,33,0,262267,33,0,262267,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2479,4296868041,0,0,4296802405,0,0,65722,0,0,False,False,65685,5,0,65685,0,0,5242884,0,0,65685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2480,4296868041,0,0,4296802405,0,0,65685,0,0,False,False,65685,0,0,65685,0,0,65685,0,0,65685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2481,21475295433,0,0,8590131301,0,0,0,0,0,False,False,65660,0,0,65660,0,0,65660,0,0,65660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2482,4296605897,0,0,17180393573,0,0,262265,0,0,False,False,262265,0,0,262265,0,0,262265,0,0,262265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2483,8591507657,0,0,17180065893,0,0,131274,71,0,False,False,131274,71,0,131274,71,0,262265,0,0,131274,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2484,4298965193,0,0,0,0,0,0,0,0,False,False,74750,0,0,74750,0,0,74750,0,0,74750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2485,4298965193,0,0,0,0,0,0,0,0,False,False,137149,60,0,75439,0,0,65595,0,0,71642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2486,4298965193,0,0,0,0,0,0,0,0,False,False,262878,0,0,262878,0,0,393948,0,0,393948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2487,4298965193,0,0,0,0,0,0,0,0,False,False,74753,0,0,74753,0,0,74753,0,0,74753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2488,4298965193,0,0,0,0,0,0,0,0,False,False,2621450,0,0,786457,0,0,5767177,0,0,2293785,0,0,131187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2489,4298965193,0,0,0,0,0,0,0,0,False,False,196802,0,0,262502,0,0,65993,0,0,197040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2490,4298965193,0,0,0,0,0,71661,86,0,False,False,66167,86,0,131454,0,0,71634,0,0,71634,0,0,589948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2491,4298965193,0,0,0,0,0,0,0,0,False,False,74739,0,0,0,0,0,0,0,0,75439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2492,4298965193,0,0,0,0,0,0,0,0,False,False,74688,0,0,74688,0,0,74688,0,0,74688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2493,4298965193,0,0,0,0,0,0,0,0,False,False,131406,60,0,66045,0,0,196658,101,0,196955,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2494,4298965193,0,0,0,0,0,0,0,0,False,False,140170,20,0,0,0,0,74634,0,0,74634,20,0,0,0,0,0,0,0,0,0,0,65580,0,0,0,0,0,0,0
2495,4298965193,0,0,0,0,0,0,0,0,False,False,66073,0,0,66073,0,0,66073,0,0,66073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2496,4298965193,0,0,0,0,0,0,0,0,False,False,65855,0,0,65855,0,0,65855,0,0,65855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2497,4298965193,0,0,0,0,0,0,0,0,False,False,65913,0,0,65913,0,0,65913,0,0,65913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2498,4298965193,0,0,0,0,0,0,0,0,False,False,65699,0,0,65699,0,0,65699,0,0,65699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2499,4298965193,0,0,0,0,0,0,0,0,False,False,65573,0,0,65573,0,0,65573,0,0,65573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2500,4295033336,0,0,0,0,0,65572,15,0,False,False,65572,15,0,65572,15,0,65572,15,0,65572,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2501,4298965193,0,0,0,0,0,0,0,0,False,False,66214,0,0,66214,0,0,66214,0,0,66214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2502,4298965193,0,0,0,0,0,0,0,0,False,False,71626,0,0,75439,0,0,66166,102,0,71632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2503,8590073683,0,0,0,0,0,0,0,0,False,False,65551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2504,4295434070,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2505,0,0,0,0,0,0,71683,0,0,False,False,71683,0,0,71683,0,0,71683,0,0,71683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2506,4297916817,0,0,0,0,0,196899,0,0,False,False,196899,0,0,196899,0,0,196899,0,0,196899,0,0,65624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2507,4297523701,0,0,0,0,0,262435,0,0,False,False,262435,0,0,262435,0,0,262435,0,0,262435,0,0,65615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,4297196521,0,0,0,0,0,262437,0,0,False,False,262437,0,0,262437,0,0,262437,0,0,262437,0,0,65559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2509,4297524001,0,0,0,0,0,196901,0,0,False,False,196901,0,0,196901,0,0,196901,0,0,196901,0,0,131130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2510,4305453257,0,0,0,0,0,74648,0,0,False,False,74648,0,0,74648,0,0,74648,0,0,74648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2511,0,0,0,0,0,0,74553,0,0,False,False,74553,0,0,74553,0,0,74553,0,0,74553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2512,17180070993,0,0,0,0,0,851988,0,0,False,False,75439,0,0,75439,0,0,75439,0,0,75439,0,0,196609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2513,8590393545,0,0,4295164005,0,0,66204,66,0,False,False,65966,66,0,197064,67,0,262318,0,0,6946830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2514,8593342665,0,0,17182425189,0,0,131467,74,0,False,False,262345,74,0,262345,74,0,65724,0,0,131274,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2515,12885230069,0,0,0,0,0,65951,0,0,False,False,65921,66,0,66011,32,0,65823,30,0,393553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2516,8593670645,0,0,0,0,0,131467,74,0,False,False,262345,74,0,262345,74,0,65724,0,0,131274,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2517,4295230041,0,0,4295033530,0,0,1769495,0,0,False,False,917514,0,0,3145742,0,0,4718602,0,0,10485769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2518,8593736281,0,0,8593998522,0,0,131467,74,0,False,False,262345,74,0,262345,74,0,65724,0,0,131274,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2519,21474968053,0,0,0,0,0,0,0,0,False,False,2949135,0,0,5898251,0,0,4718595,0,0,7143439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2520,4296608498,0,0,0,0,0,0,0,0,False,False,65537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2521,21474902218,0,0,8590524517,0,0,0,0,0,False,False,10223631,0,0,11927563,0,0,4587535,0,0,10485775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2522,21474968053,0,0,0,0,0,0,0,0,False,False,10223631,0,0,11927563,0,0,4587535,0,0,10485775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2523,30064968281,0,0,4295033530,0,0,0,0,0,False,False,10223631,0,0,11927563,0,0,4587535,0,0,10485775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2524,4296344353,0,0,0,0,0,65716,0,0,False,False,65716,0,0,65716,0,0,65716,0,0,65716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2525,4296279017,0,0,0,0,0,65714,0,0,False,False,65714,0,0,65714,0,0,65714,0,0,65714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2526,4303683785,88,0,4299489381,0,0,196635,0,0,False,False,65854,86,0,65716,86,0,71583,86,0,66283,101,0,131130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2527,4295041925,0,0,0,0,0,0,0,0,False,False,140307,0,0,74738,0,0,74738,0,0,74738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2528,0,0,0,0,0,0,0,0,0,False,False,65537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2529,17182425489,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2530,4296023874,0,0,0,0,0,0,0,0,False,False,65543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2531,12887982581,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2532,4295237466,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2533,4295040872,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2534,8590002832,0,0,0,0,0,0,0,0,False,False,131768,0,0,131768,0,0,131768,0,0,131768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2535,0,0,0,0,0,0,65537,0,0,False,False,65537,0,0,65537,0,0,65537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2536,4297197321,0,0,4297197371,0,0,74619,0,0,False,False,74619,0,0,9764869,0,0,74619,0,0,131146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2537,4297197321,0,0,4297197371,0,0,140155,0,0,False,False,140155,0,0,9764869,0,0,140155,0,0,131146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2538,0,0,0,0,0,0,851988,0,0,False,False,66096,64,0,71701,0,0,65999,68,0,65610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2539,0,0,0,0,0,0,131535,114,0,False,False,65998,0,0,131632,94,0,65782,14,0,65999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2540,4301522697,0,0,4301522697,0,0,74774,0,0,False,False,74774,0,0,74774,0,0,74774,0,0,74774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2541,4299031029,0,0,0,0,0,65974,10,0,False,False,65977,10,0,65977,10,0,393658,10,0,65977,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2542,4295033448,0,0,4298638010,0,0,65974,10,0,False,False,65977,10,0,65977,10,0,393658,10,0,65977,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2543,4297392929,0,0,0,0,0,74676,0,0,False,False,65901,49,0,65536,0,0,65997,49,0,74676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2544,8590204756,0,0,0,0,0,0,0,0,False,False,131077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2545,0,0,0,0,0,0,65537,0,0,False,False,131073,0,0,131073,0,0,65537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2546,4298965193,0,0,0,0,0,14680069,11,0,False,False,393247,7,0,5963786,18,0,4194306,18,0,65561,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2547,4298965193,0,0,0,0,0,851988,0,0,False,False,1441830,0,0,5177382,0,0,65595,0,0,65574,0,0,196609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2548,4298965193,0,0,0,0,0,851988,0,0,False,False,66096,64,0,71701,0,0,65999,68,0,65610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2549,4298965193,0,0,0,0,0,70537,85,0,False,False,131820,112,0,75439,0,0,262302,0,0,262302,0,0,131115,0,0,65639,0,0,65682,0,0,65682,0,0,65558,0,0,0,0
2550,4297000613,0,0,0,0,0,0,0,0,False,False,196896,70,0,131796,0,0,65993,0,0,65851,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2551,21474903745,0,0,0,0,0,0,0,0,False,False,262432,38,0,65968,29,0,65893,0,0,5832712,21,0,0,0,0,65632,0,0,196666,0,0,0,0,0,0,0,0,0,0
2552,4300146341,0,0,0,0,0,196896,52,0,False,False,196896,51,0,524921,0,0,66169,18,0,65851,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2553,4303093961,0,0,4301258853,0,0,65880,16,0,False,False,131416,16,0,66149,16,0,66149,6,0,66192,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2554,8593670645,0,0,0,0,0,65880,78,0,False,False,65880,78,0,66149,78,0,66149,78,0,66192,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2555,8594850193,0,0,0,0,0,65880,16,0,False,False,131416,16,0,66149,16,0,66149,6,0,66192,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2556,4301717705,6,0,4299685989,6,0,66297,71,0,False,False,131791,71,0,66186,113,0,66037,71,0,66297,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2557,4300866037,0,0,0,0,0,66297,71,0,False,False,66058,71,0,197049,113,0,197113,71,0,131731,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
